year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,12,2,1120,5,1419,8,UA,N76529,1143,EWR,PBI,159,1023,11,20
2013,12,2,1123,-7,1345,13,US,N559UW,707,LGA,CLT,84,544,11,23
2013,12,2,1132,12,1347,-8,WN,N451WN,3199,LGA,DEN,231,1620,11,32
2013,12,2,1133,3,1333,-11,DL,N909DL,2219,LGA,MSP,153,1020,11,33
2013,12,2,1139,234,1358,226,DL,N935AT,807,EWR,ATL,110,746,11,39
2013,12,2,1141,1,1441,-14,AA,N3DTAA,388,LGA,MIA,158,1096,11,41
2013,12,2,1141,-4,1414,11,DL,N979AT,1442,EWR,ATL,108,746,11,41
2013,12,2,1142,2,1259,-16,WN,N210WN,2915,LGA,BNA,113,764,11,42
2013,12,2,1146,16,1454,19,AA,N3DXAA,1623,EWR,MIA,155,1085,11,46
2013,12,2,1154,67,1511,78,B6,N535JB,971,LGA,FLL,164,1076,12,54
2013,12,2,1154,214,1522,207,UA,N39418,1043,EWR,PHX,304,2133,12,54
2013,12,2,1157,12,1306,-14,WN,N729SW,3421,LGA,MDW,110,725,12,57
2013,12,2,1159,43,1407,35,EV,N15574,4445,EWR,IND,105,645,12,59
2013,12,2,1159,5,1357,-12,EV,N21129,4567,EWR,MCI,159,1092,12,59
2013,12,2,1200,0,1313,5,B6,N187JB,316,JFK,SYR,44,209,12,0
2013,12,2,1202,17,1327,2,AA,N4WPAA,327,LGA,ORD,110,733,12,2
2013,12,2,1202,2,1425,-7,DL,N375DA,1947,LGA,ATL,112,762,12,2
2013,12,2,1203,-2,1352,2,MQ,N534MQ,3404,LGA,RDU,74,431,12,3
2013,12,2,1205,5,1454,-6,DL,N986DL,1685,LGA,MCO,138,950,12,5
2013,12,2,1206,1,1437,-15,9E,N902XJ,3508,LGA,JAX,120,833,12,6
2013,12,2,1208,13,1421,-4,UA,N833UA,586,EWR,DEN,230,1605,12,8
2013,12,2,1213,38,1319,30,EV,N14186,5796,EWR,ROC,41,246,12,13
2013,12,2,1216,0,1338,1,B6,N583JB,2902,JFK,BUF,53,301,12,16
2013,12,2,1216,1,1546,-4,UA,N37281,1227,EWR,PHX,306,2133,12,16
2013,12,2,1222,26,1506,42,FL,N980AT,1280,LGA,ATL,114,762,12,22
2013,12,2,1227,3,1410,-15,EV,N17984,3848,EWR,CLT,83,529,12,27
2013,12,2,1227,12,1330,-3,EV,N11121,4504,EWR,BUF,49,282,12,27
2013,12,2,1235,65,1402,36,EV,N713EV,5373,LGA,GSO,70,461,12,35
2013,12,2,1239,29,1524,4,AA,N3GTAA,1143,LGA,DFW,193,1389,12,39
2013,12,2,1247,3,1435,-11,9E,N932XJ,3342,EWR,DTW,89,488,12,47
2013,12,2,1249,4,1529,-8,B6,N523JB,383,JFK,MCO,139,944,12,49
2013,12,2,1249,144,1500,133,EV,N13914,4495,EWR,SAV,111,708,12,49
2013,12,2,1250,0,1605,1,DL,N3752,1375,JFK,SLC,286,1990,13,50
2013,12,2,1250,-6,1436,11,EV,N14148,4622,EWR,BNA,112,748,13,50
2013,12,2,1254,-6,1527,5,DL,N319NB,2043,JFK,ATL,108,760,13,54
2013,12,2,1255,26,1407,32,UA,N810UA,252,EWR,BOS,49,200,13,55
2013,12,2,1256,-4,1622,2,VX,N628VA,411,JFK,LAX,354,2475,13,56
2013,12,2,1258,-2,1437,9,UA,N17139,1734,EWR,ORD,111,719,13,58
2013,12,2,1300,0,1621,11,VX,N625VA,165,EWR,LAX,355,2454,13,0
2013,12,2,1301,1,1427,-12,UA,N24715,1515,LGA,ORD,114,733,13,1
2013,12,2,1305,5,1533,9,DL,N309US,355,EWR,ATL,102,746,13,5
2013,12,2,1306,7,1547,-18,UA,N13750,1280,LGA,IAH,200,1416,13,6
2013,12,2,1309,10,1622,8,AA,N3JHAA,1256,LGA,MIA,156,1096,13,9
2013,12,2,1311,16,1552,-13,WN,N937WN,3407,EWR,HOU,201,1411,13,11
2013,12,2,1312,2,1611,4,B6,N337JB,553,JFK,PBI,155,1028,13,12
2013,12,2,1313,53,1529,39,WN,N771SA,2236,EWR,DEN,231,1605,13,13
2013,12,2,1315,20,1427,7,WN,N953WN,3993,LGA,MKE,117,738,13,15
2013,12,2,1316,1,1631,-26,US,N661AW,456,JFK,PHX,299,2153,13,16
2013,12,2,1318,5,1612,3,B6,N565JB,505,EWR,FLL,152,1065,13,18
2013,12,2,1320,95,1433,83,EV,N16961,3827,EWR,ORF,52,284,13,20
2013,12,2,1328,3,1440,-8,B6,N281JB,2402,JFK,BUF,55,301,13,28
2013,12,2,1328,13,1528,-7,EV,N16919,4395,EWR,IND,102,645,13,28
2013,12,2,1329,14,1623,-7,B6,N629JB,1639,LGA,RSW,148,1080,13,29
2013,12,2,1332,-13,1715,10,AA,N336AA,117,JFK,LAX,362,2475,13,32
2013,12,2,1335,10,1701,18,UA,N17133,1054,EWR,LAX,341,2454,13,35
2013,12,2,1336,56,1501,31,WN,N906WN,2945,LGA,STL,132,888,13,36
2013,12,2,1341,11,1640,6,B6,N665JB,431,LGA,SRQ,154,1047,13,41
2013,12,2,1342,22,1456,6,WN,N443WN,1746,EWR,BNA,107,748,13,42
2013,12,2,1346,62,1508,71,EV,N11548,4633,EWR,BTV,47,266,13,46
2013,12,2,1349,-1,1721,16,AA,N3ENAA,1073,LGA,MIA,162,1096,13,49
2013,12,2,1356,1,1708,-7,US,N662AW,686,EWR,PHX,290,2133,14,56
2013,12,2,1357,12,1627,33,EV,N21197,4687,EWR,CVG,112,569,14,57
2013,12,2,1358,-1,1717,3,B6,N503JB,213,JFK,LGB,353,2465,14,58
2013,12,2,1359,14,1509,-1,WN,N727SW,593,LGA,MDW,113,725,14,59
2013,12,2,1400,20,1731,16,WN,N7704B,3063,EWR,PHX,307,2133,14,0
2013,12,2,1402,8,1644,-2,UA,N35260,1122,EWR,PBI,147,1023,14,2
2013,12,2,1403,23,1700,8,DL,N954DL,1779,LGA,FLL,155,1076,14,3
2013,12,2,1406,79,1516,61,EV,N18114,4682,EWR,PIT,53,319,14,6
2013,12,2,1407,8,1528,-2,UA,N845UA,643,EWR,ORD,112,719,14,7
2013,12,2,1418,53,1615,41,EV,N14171,5675,EWR,MSP,156,1008,14,18
2013,12,2,1420,23,1755,27,UA,N35204,1663,EWR,SFO,383,2565,14,20
2013,12,2,1420,16,1641,-22,UA,N37465,1232,EWR,IAH,186,1400,14,20
2013,12,2,1421,6,1747,11,UA,N87531,1493,EWR,LAX,351,2454,14,21
2013,12,2,1422,2,1642,-2,UA,N528UA,485,EWR,DEN,228,1605,14,22
2013,12,2,1425,15,1626,10,B6,N324JB,1373,JFK,CHS,98,636,14,25
2013,12,2,1426,38,1525,32,UA,N413UA,214,EWR,BOS,35,200,14,26
2013,12,2,1427,2,1614,-11,MQ,N520MQ,3588,LGA,MSP,148,1020,14,27
2013,12,2,1429,14,1647,10,DL,N3744F,673,EWR,ATL,104,746,14,29
2013,12,2,1443,-2,1741,4,B6,N613JB,1883,JFK,MCO,140,944,14,43
2013,12,2,1443,11,1812,13,UA,N48127,1583,EWR,SFO,373,2565,14,43
2013,12,2,1447,28,1726,12,B6,N585JB,561,LGA,PBI,144,1035,14,47
2013,12,2,1448,6,1736,8,UA,N76254,1111,EWR,LAS,325,2227,14,48
2013,12,2,1450,5,1813,16,B6,N531JB,1171,LGA,FLL,156,1076,15,50
2013,12,2,1453,54,1556,48,B6,N229JB,118,JFK,BOS,34,187,15,53
2013,12,2,1453,-7,1637,26,US,N945UW,2152,LGA,BOS,44,184,15,53
2013,12,2,1455,5,1705,33,9E,N907XJ,2907,JFK,BUF,53,301,15,55
2013,12,2,1455,9,1749,1,UA,N77295,1454,EWR,FLL,153,1065,15,55
2013,12,2,1456,1,1832,12,AA,N3BPAA,2297,LGA,MIA,160,1096,15,56
2013,12,2,1456,1,1942,-9,DL,N3749D,1,JFK,SJU,199,1598,15,56
2013,12,2,1456,26,1556,19,EV,N15980,4372,EWR,DCA,43,199,15,56
2013,12,2,1456,5,1607,1,EV,N13566,5801,EWR,BUF,48,282,15,56
2013,12,2,1457,2,1750,-15,AA,N5EVAA,2285,JFK,MCO,138,944,15,57
2013,12,2,1457,7,1650,15,MQ,N847MQ,3416,LGA,RDU,70,431,15,57
2013,12,2,1459,30,1741,38,B6,N258JB,477,JFK,JAX,126,828,15,59
2013,12,2,1459,64,1657,67,MQ,N523MQ,3340,LGA,DTW,77,502,15,59
2013,12,2,1500,1,1819,23,DL,N381DN,1773,JFK,LAS,326,2248,15,0
2013,12,2,1500,20,1621,22,EV,N825AS,5713,LGA,IAD,50,229,15,0
2013,12,2,1500,5,1650,0,MQ,N816MQ,3391,LGA,CMH,78,479,15,0
2013,12,2,1500,0,1621,2,US,N741UW,2185,LGA,DCA,47,214,15,0
2013,12,2,1502,2,1722,-18,MQ,N668MQ,3202,JFK,IND,107,665,15,2
2013,12,2,1503,4,1744,9,DL,N617DL,2347,LGA,ATL,107,762,15,3
2013,12,2,1503,8,1652,-3,MQ,N681MQ,2815,JFK,CLE,79,425,15,3
2013,12,2,1503,3,1649,8,UA,N11206,1198,LGA,ORD,115,733,15,3
2013,12,2,1506,1,1813,8,DL,N327NB,2181,LGA,MCO,132,950,15,6
2013,12,2,1506,7,1818,-1,UA,N33132,1600,EWR,LAX,349,2454,15,6
2013,12,2,1508,12,1740,-9,UA,N16713,1270,EWR,MCO,130,937,15,8
2013,12,2,1510,40,1639,30,UA,N850UA,541,EWR,CLE,66,404,15,10
2013,12,2,1515,20,2014,25,B6,N554JB,703,JFK,SJU,203,1598,15,15
2013,12,2,1522,7,1718,-2,MQ,N933MQ,2793,JFK,CMH,72,483,15,22
2013,12,2,1524,2,1856,1,UA,N37464,1205,EWR,SFO,375,2565,15,24
2013,12,2,1525,-5,1925,10,AA,N399AA,85,JFK,SFO,387,2586,15,25
2013,12,2,1525,90,1707,75,EV,N17560,4100,EWR,MEM,144,946,15,25
2013,12,2,1525,-4,1647,12,UA,N809UA,203,EWR,BOS,41,200,15,25
2013,12,2,1527,-2,1828,3,B6,N597JB,573,EWR,TPA,143,997,15,27
2013,12,2,1528,-2,1912,11,DL,N194DN,417,JFK,LAX,361,2475,15,28
2013,12,2,1529,-1,1930,25,UA,N596UA,257,JFK,SFO,386,2586,15,29
2013,12,2,1531,1,1751,-2,DL,N977AT,1942,EWR,ATL,106,746,15,31
2013,12,2,1531,2,1648,-9,EV,N724EV,5455,LGA,SYR,39,198,15,31
2013,12,2,1533,3,1716,-4,UA,N38727,1744,LGA,CLE,74,419,15,33
2013,12,2,1536,1,1640,-16,US,N963UW,1775,LGA,PHL,36,96,15,36
2013,12,2,1538,139,1637,136,EV,N12921,4434,EWR,MHT,37,209,15,38
2013,12,2,1539,19,1858,19,DL,N333NB,1982,LGA,MIA,155,1096,15,39
2013,12,2,1541,12,1649,-5,EV,N16559,4580,EWR,MKE,111,725,15,41
2013,12,2,1548,65,1754,51,EV,N34110,4181,EWR,MCI,162,1092,15,48
2013,12,2,1555,5,1701,-9,WN,N473WN,3675,EWR,MDW,104,711,16,55
2013,12,2,1556,-1,1930,3,DL,N3733Z,467,JFK,SLC,304,1990,16,56
2013,12,2,1559,9,1740,-5,9E,N923XJ,2927,JFK,ORD,119,740,16,59
2013,12,2,1600,17,1807,15,EV,N11199,4667,EWR,MSP,161,1008,16,0
2013,12,2,1600,1,1730,-2,UA,N27213,1572,EWR,ORD,114,719,16,0
2013,12,2,1601,11,1859,-11,DL,N968DL,2280,JFK,FLL,145,1069,16,1
2013,12,2,1603,124,1722,108,EV,N14558,4171,EWR,MSN,118,799,16,3
2013,12,2,1603,3,1714,-5,US,N751UW,2187,LGA,DCA,43,214,16,3
2013,12,2,1605,15,1935,20,AA,N3FMAA,1410,LGA,MIA,157,1096,16,5
2013,12,2,1606,1,1824,-3,EV,N14916,4538,EWR,SDF,109,642,16,6
2013,12,2,1606,-9,1811,11,MQ,N509MQ,3301,LGA,RDU,80,431,16,6
2013,12,2,1609,64,1827,52,EV,N371CA,5199,LGA,CHS,98,641,16,9
2013,12,2,1613,28,1808,-2,MQ,N680MQ,2963,JFK,CVG,98,589,16,13
2013,12,2,1613,3,1917,-1,UA,N75436,1554,EWR,FLL,149,1065,16,13
2013,12,2,1614,4,1822,3,EV,N11121,4352,EWR,CVG,102,569,16,14
2013,12,2,1616,1,1837,-15,DL,N389DA,843,JFK,ATL,109,760,16,16
2013,12,2,1616,16,1750,9,UA,N23721,1051,LGA,ORD,123,733,16,16
2013,12,2,1617,22,1911,6,WN,N786SW,2351,LGA,HOU,202,1428,16,17
2013,12,2,1617,2,1822,-16,UA,N832UA,624,EWR,DEN,225,1605,16,17
2013,12,2,1618,33,1906,1,AA,N3CPAA,1156,LGA,DFW,198,1389,16,18
2013,12,2,1620,35,1842,27,WN,N732SW,630,EWR,DEN,235,1605,16,20
2013,12,2,1623,63,1827,61,EV,N14116,4532,EWR,CHS,95,628,16,23
2013,12,2,1624,24,2026,39,DL,N702TW,409,JFK,SFO,397,2586,16,24
2013,12,2,1626,26,1924,21,B6,N635JB,305,EWR,FLL,147,1065,16,26
2013,12,2,1627,27,1834,10,9E,N917XJ,2917,JFK,DTW,86,509,16,27
2013,12,2,1631,96,1753,104,DL,N342NW,1164,JFK,BOS,38,187,16,31
2013,12,2,1631,11,1850,15,DL,N922DL,1619,LGA,MSP,162,1020,16,31
2013,12,2,1632,2,1913,-10,UA,N24202,1593,EWR,MCO,136,937,16,32
2013,12,2,1632,2,1911,-4,UA,N14120,1178,EWR,IAH,188,1400,16,32
2013,12,2,1633,8,1804,-18,9E,N294PQ,2933,JFK,RDU,62,427,16,33
2013,12,2,1635,5,2042,32,VX,N641VA,27,JFK,SFO,392,2586,16,35
2013,12,2,1637,-1,2031,11,UA,N37470,1284,EWR,SFO,383,2565,16,37
2013,12,2,1639,4,1826,16,EV,N720EV,5293,LGA,ORF,78,296,16,39
2013,12,2,1642,12,1937,-15,DL,N320US,1373,JFK,MIA,146,1089,16,42
2013,12,2,1643,104,1832,98,US,N173US,721,EWR,CLT,82,529,16,43
2013,12,2,1644,214,1928,211,UA,N12114,1641,EWR,MCO,129,937,16,44
2013,12,2,1645,16,1933,1,B6,N779JB,1161,LGA,PBI,143,1035,16,45
2013,12,2,1647,2,2007,-3,AA,N324AA,181,JFK,LAX,357,2475,16,47
2013,12,2,1650,0,2018,16,B6,N705JB,89,JFK,SAN,361,2446,17,50
2013,12,2,1651,91,1850,89,EV,N13988,4326,EWR,CLT,92,529,17,51
2013,12,2,1651,91,1845,82,EV,N12924,4572,EWR,GSP,87,594,17,51
2013,12,2,1652,17,1833,8,AA,N559AA,343,LGA,ORD,111,733,17,52
2013,12,2,1652,23,1926,0,B6,N547JB,283,JFK,MCO,133,944,17,52
2013,12,2,1654,54,1949,42,B6,N644JB,1117,LGA,TPA,143,1010,17,54
2013,12,2,1655,-5,1847,32,US,N957UW,2156,LGA,BOS,35,184,17,55
2013,12,2,1656,6,1931,-34,AA,N3FEAA,1171,LGA,DFW,196,1389,17,56
2013,12,2,1656,-4,1821,2,US,N758US,2189,LGA,DCA,44,214,17,56
2013,12,2,1657,58,1933,59,EV,N16961,5811,EWR,JAX,125,820,17,57
2013,12,2,1657,-3,2118,43,UA,N518UA,512,JFK,SFO,397,2586,17,57
2013,12,2,1658,78,1801,36,9E,N279PQ,2900,JFK,BNA,107,765,17,58
2013,12,2,1700,10,1901,-5,9E,N914XJ,2910,JFK,CVG,99,589,17,0
2013,12,2,1702,27,1755,0,MQ,N941MQ,3044,JFK,BWI,35,184,17,2
2013,12,2,1702,12,1822,-3,WN,N463WN,1309,LGA,MDW,110,725,17,2
2013,12,2,1703,18,1923,7,DL,N322NB,884,LGA,DEN,233,1620,17,3
2013,12,2,1705,1,1916,8,US,N197UW,894,LGA,CLT,95,544,17,5
2013,12,2,1706,11,1932,2,WN,N8317M,3834,LGA,DEN,234,1620,17,6
2013,12,2,1706,2,1940,-26,UA,N826UA,491,EWR,DFW,190,1372,17,6
2013,12,2,1707,2,2014,-1,AA,N3GHAA,67,JFK,SAN,347,2446,17,7
2013,12,2,1708,-6,1841,6,EV,N15983,5815,EWR,RIC,49,277,17,8
2013,12,2,1710,25,2000,0,UA,N73278,1526,EWR,LAX,328,2454,17,10
2013,12,2,1713,28,1950,37,DL,N775NC,2042,EWR,ATL,110,746,17,13
2013,12,2,1715,15,1939,0,DL,N995DL,221,LGA,ATL,112,762,17,15
2013,12,2,1717,27,1830,28,B6,N306JB,918,JFK,BOS,35,187,17,17
2013,12,2,1717,35,2001,46,EV,N27152,4705,EWR,ATL,111,746,17,17
2013,12,2,1717,22,2050,25,VX,N630VA,413,JFK,LAX,356,2475,17,17
2013,12,2,1718,-7,2054,22,DL,N3743H,1519,EWR,SLC,304,1969,17,18
2013,12,2,1719,20,2111,37,B6,N598JB,167,JFK,OAK,383,2576,17,19
2013,12,2,1720,5,2011,-24,AA,N3FYAA,291,JFK,AUS,208,1521,17,20
2013,12,2,1721,56,1848,54,9E,N913XJ,2904,JFK,BOS,35,187,17,21
2013,12,2,1722,32,1846,22,UA,N810UA,708,EWR,ORD,116,719,17,22
2013,12,2,1723,33,2001,6,WN,N259WN,3218,EWR,HOU,195,1411,17,23
2013,12,2,1724,38,1845,35,YV,N519LR,3771,LGA,IAD,50,229,17,24
2013,12,2,1726,-4,2047,1,B6,N589JB,359,JFK,BUR,365,2465,17,26
2013,12,2,1727,-3,2111,5,B6,N558JB,415,JFK,SFO,386,2586,17,27
2013,12,2,1734,142,1854,133,EV,N11548,4502,EWR,BNA,129,748,17,34
2013,12,2,1735,5,2112,-6,DL,N721TW,434,JFK,SFO,375,2586,17,35
2013,12,2,1737,8,2122,11,UA,N39423,1212,EWR,SFO,382,2565,17,37
2013,12,2,1740,34,1855,37,B6,N328JB,2580,EWR,BOS,38,200,17,40
2013,12,2,1741,41,2013,6,UA,N27205,1714,LGA,IAH,194,1416,17,41
2013,12,2,1742,12,2038,-17,AA,N358AA,2351,JFK,MIA,148,1089,17,42
2013,12,2,1743,44,1930,31,DL,N932DL,1518,EWR,DTW,74,488,17,43
2013,12,2,1743,-2,1932,12,EV,N14562,4191,EWR,BNA,119,748,17,43
2013,12,2,1744,14,1919,-6,MQ,N531MQ,3526,LGA,CMH,71,479,17,44
2013,12,2,1748,23,2054,9,VX,N635VA,169,EWR,LAX,341,2454,17,48
2013,12,2,1748,38,1927,59,UA,N803UA,240,EWR,BOS,37,200,17,48
2013,12,2,1750,25,1916,1,WN,N492WN,3021,EWR,STL,126,872,18,50
2013,12,2,1754,49,1950,48,EV,N17984,4411,EWR,MEM,140,946,18,54
2013,12,2,1754,25,2038,10,UA,N12109,1109,EWR,MCO,137,937,18,54
2013,12,2,1755,10,1953,-1,DL,N323NB,1321,EWR,MSP,147,1008,18,55
2013,12,2,1755,-5,1937,18,US,N955UW,2158,LGA,BOS,35,184,18,55
2013,12,2,1756,21,1948,-22,9E,N930XJ,2934,JFK,MCI,157,1113,18,56
2013,12,2,1800,25,2052,25,B6,N633JB,327,EWR,MCO,134,937,18,0
2013,12,2,1800,31,2022,29,F9,N211FR,507,LGA,DEN,228,1620,18,0
2013,12,2,1800,-4,2146,11,UA,N39728,1481,EWR,PHX,311,2133,18,0
2013,12,2,1801,1,2100,-20,UA,N29717,1064,EWR,PDX,330,2434,18,1
2013,12,2,1802,42,2035,47,FL,N603AT,1101,LGA,ATL,117,762,18,2
2013,12,2,1803,4,2101,8,B6,N566JB,299,LGA,MCO,137,950,18,3
2013,12,2,1803,67,1921,66,EV,N17146,4240,EWR,IAD,42,212,18,3
2013,12,2,1803,48,1920,30,WN,N429WN,3596,LGA,BNA,112,764,18,3
2013,12,2,1804,39,1913,28,AA,N3GXAA,256,JFK,BOS,33,187,18,4
2013,12,2,1807,22,2123,19,UA,N75425,1692,EWR,SAN,330,2425,18,7
2013,12,2,1809,12,2105,2,DL,N339NB,2370,LGA,PBI,142,1035,18,9
2013,12,2,1809,8,1954,10,UA,N829UA,654,EWR,ORD,115,719,18,9
2013,12,2,1812,87,2037,114,EV,N13118,4201,EWR,DAY,92,533,18,12
2013,12,2,1814,4,2116,-13,B6,N588JB,1013,JFK,LGB,347,2465,18,14
2013,12,2,1814,14,1931,1,WN,N270WN,3070,EWR,MDW,107,711,18,14
2013,12,2,1815,10,2115,16,UA,N36280,1637,EWR,TPA,138,997,18,15
2013,12,2,1819,-1,2201,16,AA,N3ADAA,119,EWR,LAX,365,2454,18,19
2013,12,2,1819,50,2056,71,EV,N13914,4113,EWR,IND,103,645,18,19
2013,12,2,1819,15,2210,40,UA,N73283,1165,EWR,LAX,359,2454,18,19
2013,12,2,1822,22,2105,28,DL,N979AT,926,EWR,ATL,108,746,18,22
2013,12,2,1823,228,1951,206,EV,N709EV,5391,LGA,MSN,114,812,18,23
2013,12,2,1823,278,2123,283,UA,N75861,1510,EWR,IAH,186,1400,18,23
2013,12,2,1828,58,2122,32,AA,N3LBAA,1185,LGA,DFW,199,1389,18,28
2013,12,2,1830,15,2116,-11,9E,N906XJ,2915,JFK,DFW,199,1391,18,30
2013,12,2,1830,5,2108,5,DL,N3763D,87,JFK,ATL,107,760,18,30
2013,12,2,1830,15,2001,-4,MQ,N6EAMQ,2839,LGA,STL,130,888,18,30
2013,12,2,1830,-4,2235,26,UA,N76265,1120,EWR,SFO,376,2565,18,30
2013,12,2,1831,1,2225,19,UA,N502UA,389,JFK,SFO,383,2586,18,31
2013,12,2,1833,3,2135,-25,DL,N712TW,442,JFK,SEA,327,2422,18,33
2013,12,2,1836,31,2009,19,WN,N224WN,195,LGA,STL,131,888,18,36
2013,12,2,1836,1,2108,3,UA,N429UA,237,EWR,DEN,228,1605,18,36
2013,12,2,1837,97,2049,84,EV,N11109,4328,EWR,MSY,164,1167,18,37
2013,12,2,1838,4,2104,4,9E,N902XJ,2923,JFK,MSP,166,1029,18,38
2013,12,2,1842,254,1955,250,EV,N827AS,5712,JFK,IAD,47,228,18,42
2013,12,2,1843,25,2156,25,UA,N513UA,362,EWR,SNA,330,2434,18,43
2013,12,2,1847,18,2042,-2,EV,N707EV,5268,LGA,CLT,83,544,18,47
2013,12,2,1848,8,2230,34,DL,N320NB,2139,LGA,MIA,159,1096,18,48
2013,12,2,1850,-5,2153,3,B6,N587JB,543,EWR,PBI,140,1023,19,50
2013,12,2,1851,1,2149,-31,AA,N3BHAA,235,JFK,SEA,332,2422,19,51
2013,12,2,1852,-3,2300,25,VX,N633VA,29,JFK,SFO,404,2586,19,52
2013,12,2,1854,39,2207,32,AA,N3AYAA,1611,LGA,MIA,159,1096,19,54
2013,12,2,1855,-5,2037,2,UA,N412UA,693,LGA,ORD,117,733,19,55
2013,12,2,1858,7,2141,-19,UA,N23708,1128,LGA,IAH,199,1416,19,58
2013,12,2,1859,-1,2221,3,DL,N3768,1576,JFK,SAN,349,2446,19,59
2013,12,2,1900,95,2118,79,EV,N708EV,5298,LGA,OMA,163,1148,19,0
2013,12,2,1901,91,2121,76,DL,N341NB,1499,LGA,ATL,108,762,19,1
2013,12,2,1902,3,2044,-11,9E,N912XJ,2928,JFK,ORD,124,740,19,2
2013,12,2,1903,3,2144,8,DL,N919DL,947,LGA,ATL,109,762,19,3
2013,12,2,1903,94,2120,99,EV,N16981,3849,EWR,CVG,95,569,19,3
2013,12,2,1904,34,2240,35,B6,N639JB,669,JFK,SJC,377,2569,19,4
2013,12,2,1906,16,2224,25,DL,N317NB,1854,LGA,FLL,163,1076,19,6
2013,12,2,1906,66,2115,73,EV,N31131,4382,EWR,DTW,92,488,19,6
2013,12,2,1908,8,2049,5,UA,N15710,1564,EWR,ORD,116,719,19,8
2013,12,2,1912,7,2100,-6,DL,N336NB,1473,LGA,MEM,137,963,19,12
2013,12,2,1915,75,2048,66,UA,N454UA,691,LGA,ORD,121,733,19,15
2013,12,2,1918,4,2217,19,UA,N539UA,587,EWR,LAS,319,2227,19,18
2013,12,2,1920,-5,2232,7,DL,N986DL,1485,LGA,MCO,140,950,19,20
2013,12,2,1920,24,2221,13,UA,N76529,1416,EWR,FLL,152,1065,19,20
2013,12,2,1921,21,2148,24,9E,N8432A,3992,LGA,GSP,94,610,19,21
2013,12,2,1922,2,2127,-35,9E,N924XJ,2925,JFK,MSY,166,1182,19,22
2013,12,2,1923,25,2222,32,B6,N621JB,711,JFK,LAS,324,2248,19,23
2013,12,2,1926,-4,2120,5,MQ,N508MQ,3535,JFK,CMH,83,483,19,26
2013,12,2,1927,6,2239,-5,B6,N516JB,71,JFK,SLC,294,1990,19,27
2013,12,2,1934,34,2314,23,DL,N717TW,435,JFK,SFO,377,2586,19,34
2013,12,2,1934,4,2239,41,FL,N925AT,1020,LGA,ATL,109,762,19,34
2013,12,2,1934,5,2245,-9,UA,N37293,1078,EWR,SAT,221,1569,19,34
2013,12,2,1935,3,2312,7,B6,N504JB,161,JFK,SMF,369,2521,19,35
2013,12,2,1936,6,2134,-4,EV,N13566,4361,EWR,TYS,93,631,19,36
2013,12,2,1937,122,2105,100,AA,N592AA,345,LGA,ORD,116,733,19,37
2013,12,2,1938,13,2254,9,AA,N3KNAA,2437,LGA,MIA,159,1096,19,38
2013,12,2,1939,-1,2301,18,B6,N561JB,1271,LGA,FLL,147,1076,19,39
2013,12,2,1940,70,2236,58,B6,N535JB,201,JFK,FLL,144,1069,19,40
2013,12,2,1945,16,2245,-8,UA,N850UA,510,EWR,LAX,331,2454,19,45
2013,12,2,1950,21,2232,10,DL,N377DA,1729,JFK,LAS,320,2248,20,50
2013,12,2,1953,38,2116,21,WN,N785SW,3429,LGA,MKE,112,738,20,53
2013,12,2,1954,24,2158,28,MQ,N847MQ,3573,LGA,CMH,85,479,20,54
2013,12,2,1956,26,2236,-2,B6,N651JB,225,JFK,TPA,138,1005,20,56
2013,12,2,1959,-1,2117,7,AA,N3KVAA,2314,JFK,BOS,38,187,20,59
2013,12,2,2000,0,2242,3,DL,N943DL,1147,LGA,ATL,111,762,20,0
2013,12,2,2000,15,2206,16,MQ,N816MQ,3603,LGA,DTW,82,502,20,0
2013,12,2,2000,0,2123,4,US,N751UW,2195,LGA,DCA,47,214,20,0
2013,12,2,2001,29,110,42,B6,N612JB,803,JFK,SJU,214,1598,20,1
2013,12,2,2001,6,2205,-2,DL,N908DL,2131,LGA,DTW,76,502,20,1
2013,12,2,2001,71,2153,83,MQ,N523MQ,3674,LGA,CLE,65,419,20,1
2013,12,2,2010,14,2228,-6,DL,N3740C,2454,JFK,DEN,237,1626,20,10
2013,12,2,2012,192,2115,170,MQ,N857MQ,3365,JFK,DCA,42,213,20,12
2013,12,2,2013,73,2328,73,AA,N319AA,21,JFK,LAX,343,2475,20,13
2013,12,2,2015,13,2123,1,UA,N436UA,866,EWR,BOS,41,200,20,15
2013,12,2,2019,47,2257,23,UA,N73445,1269,EWR,PBI,144,1023,20,19
2013,12,2,2022,3,24,29,B6,N593JB,915,JFK,SFO,388,2586,20,22
2013,12,2,2023,4,2356,11,UA,N13248,1224,EWR,LAX,364,2454,20,23
2013,12,2,2025,20,2319,9,B6,N534JB,1201,JFK,FLL,146,1069,20,25
2013,12,2,2026,11,2354,0,DL,N156DL,427,JFK,LAX,348,2475,20,26
2013,12,2,2026,1,2322,-13,UA,N830UA,455,EWR,MIA,156,1085,20,26
2013,12,2,2028,13,2132,6,B6,N337JB,418,JFK,BOS,34,187,20,28
2013,12,2,2030,20,2234,15,EV,N33182,4348,EWR,MSP,153,1008,20,30
2013,12,2,2030,5,2356,16,UA,N598UA,314,JFK,LAX,349,2475,20,30
2013,12,2,2033,13,23,24,UA,N37474,1651,EWR,SFO,382,2565,20,33
